Week,"Anchorage, AK","Birmingham, AL","Little Rock, AR","Phoenix, AZ","Tucson, AZ","Fresno, CA","Los Angeles, CA","Oakland, CA","Sacramento, CA","San Diego, CA","San Francisco, CA","San Jose, CA","Colorado Springs, CO","Denver, CO","Washington, DC","Gainesville, FL","Jacksonville, FL","Miami, FL","Orlando, FL","Tampa, FL","Atlanta, GA","Honolulu, HI","Des Moines, IA","Boise, ID","Chicago, IL","Indianapolis, IN","Wichita, KS","Lexington, KY","Baton Rouge, LA","New Orleans, LA","Boston, MA","Baltimore, MD","Grand Rapids, MI","St Paul, MN","Kansas City, MO","St Louis, MO","Jackson, MS","Charlotte, NC","Durham, NC","Greensboro, NC","Lincoln, NE","Omaha, NE","Newark, NJ","Albuquerque, NM","Las Vegas, NV","Reno, NV","Albany, NY","Buffalo, NY","New York, NY","Rochester, NY","Cleveland, OH","Columbus, OH","Dayton, OH","Oklahoma City, OK","Tulsa, OK","Eugene, OR","Portland, OR","Philadelphia, PA","Pittsburgh, PA","State College, PA","Providence, RI","Columbia, SC","Greenville, SC","Knoxville, TN","Memphis, TN","Nashville, TN","Austin, TX","Dallas, TX","Houston, TX","Lubbock, TX","San Antonio, TX","Salt Lake City, UT","Norfolk, VA","Reston, VA","Richmond, VA","Seattle, WA","Spokane, WA","Madison, WI","Milwaukee, WI"
6/3/2007,0,731.372432,1635.293856,1523.52828,1928.42994,2326.46886,1635.6197,2038.23378,2154.90036,1544.1165,1205.55466,2047.3841,985.71468,629.32356,0,906.8626,630.392056,572.548928,526.470504,615.686176,622.54892,3612.08882,323.913186,0,594.89903,889.79752,278.260992,677.450872,1668.627184,1347.058608,245.21733,0,677.55224,700.00126,350.000154,284.058096,761.764584,556.862656,712.744984,761.764584,368.840742,334.782756,1629.07346,1370.588016,1523.52828,2804.57308,2389.5403,1419.77066,1043.02562,1144.18864,808.16472,796.94021,746.94012,1412.744872,1422.548792,0,0,0,0,0,387.82599,808.8234,928.431224,594.117552,692.156752,572.548928,1449.999768,1195.097848,1342.156648,2192.156512,1388.235072,839.09808,0,0,0,0,0,736.73602,677.55224
6/10/2007,2599.9974,3595,772.68312,2646.80904,3221.27724,4212.7668,2991.48996,3957.4476,3889.36248,2770.21332,2008.51104,3757.44756,1091.66754,769.44506,0,4460,3080,2645,2630,3095,3040,6242.55444,0,1994.8698,0,0,0,3465,802.439225,659.51236,0,0,0,0,0,0,3710,2695,3510,3720,0,0,0,646.341625,3272.34108,4872.3414,0,0,0,0,0,0,0,737.073355,718.04896,2625.6384,1438.4601,0,0,0,0,3885,4460,2880,3380,2700,806.341665,610.73186,596.585515,1058.53685,640.487965,1011.11192,0,0,0,1628.2035,2233.3311,0,0
6/17/2007,0,0,0,1530.63459,1767.25443,2289.78991,1703.16989,2156.69125,2124.64898,1488.73316,1195.42315,2077.81797,0,0,0,0,0,0,0,0,0,3739.08643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.984662,0,1730.28258,2674.29715,956.589396,532.558278,418.60476,475.969116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2007,1116.25,2278.5203,1763.6346,1416.27822,1648.83622,2009.30112,1416.27822,2144.18476,1974.41742,1397.67358,1237.20856,1872.0919,0,0,0,2701.3385,1875.8363,1781.8767,1828.8565,1895.9705,1785.2324,3418.6026,0,883.75,0,0,0,2087.2454,1815.75576,1547.87724,0,0,0,0,0,0,2275.1646,1634.2259,2144.2923,2224.8291,0,0,627.642176,1473.93792,1688.37108,2367.44044,950.406352,531.707232,339.024336,491.056832,0,0,0,1683.63468,1631.51352,1227.5,660,0,0,0,0,2318.7887,2644.2916,1882.5477,2060.3998,1647.6487,1608.48324,1540.60452,1663.02864,2392.72488,1518.78636,0,0,0,0,761.25,1036.25,0,0
7/1/2007,0,2275.7423,0,2704.61268,3350.76588,3886.14996,2787.68952,4098.45744,3881.53458,3129.22764,2464.61292,3581.53488,0,0,0,2737.2813,1917.162,2176.3339,1892.3099,2027.2213,1959.7656,5810.76342,0,0,0,0,0,2140.8309,0,0,0,0,0,0,0,0,2339.6477,1615.3865,2190.5351,2265.0914,0,0,0,0,3179.99682,4753.8414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375.1507,2630.7723,1963.3159,2084.0261,1711.2446,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/2007,1188.06184,1940.35376,1855.6245,2914.68245,3569.84116,4080.55543,3151.98403,4885.31731,4477.77764,3642.06338,3028.17451,3838.09512,0,0,0,2222.81032,1611.8445,1768.42368,1504.3882,1774.56404,1596.4936,6102.77759,0,983.58386,0,0,0,1728.51134,1962.909,1748.34,0,0,0,0,0,0,1934.2134,1317.10722,1829.82728,1878.95016,0,0,0,1513.9035,3208.73006,4978.17445,0,0,0,0,0,0,0,1862.247,1699.3335,1465.67428,694.0311,0,0,0,0,1971.05556,2146.05582,1670.17792,1768.42368,1439.91442,1733.7705,1531.122,1406.619,2390.7225,1553.6385,0,0,0,0,982.09132,1197.01708,0,0
7/15/2007,0,886.56876,894.667114,3624.74402,4057.73392,4614.43522,3890.72353,5635.05427,4806.18789,4274.22887,3705.15643,4806.18789,0,0,0,1043.28546,752.24016,832.83732,729.85206,825.37462,753.7327,7045.36423,0,0,0,0,0,829.85224,938.667136,852.000426,0,0,0,0,0,0,902.9867,623.88172,894.03146,874.62844,0,0,0,756.667045,4150.51747,5678.35326,0,0,0,0,0,0,0,906.000453,833.33375,0,0,0,0,0,0,922.38972,994.03164,774.62826,844.77764,694.0311,953.33381,825.333746,752.000376,1164.667249,772.667053,0,0,0,0,0,0,0,0
7/22/2007,0,3039.52008,0,6638.9544,7094.7981,8263.6281,6767.5257,9888.3018,8848.0431,8322.0696,6966.2268,8649.342,0,0,0,3686.22648,2576.04716,2937.1249,2549.10106,2856.2866,2850.89738,12553.2342,0,0,0,0,0,2845.50816,0,0,0,0,0,0,0,0,3163.47214,2295.80772,3120.35838,3071.8554,0,0,573.394375,0,7831.161,10227.2625,926.60531,507.339343,427.522846,465.137517,0,0,0,0,0,0,0,0,0,0,0,3120.35838,3443.71158,2770.05908,3001.79554,2495.20886,0,0,0,0,0,0,0,0,0,0,0,0,0
7/29/2007,0,1533.85613,0,4090.27176,4034.24064,5112.8397,4377.43125,5890.27149,4993.77357,4573.54017,4125.29121,5084.82414,0,0,0,1815.10649,1223.9599,1289.06415,1223.9599,1359.37674,1393.23095,7249.02615,0,0,822.579,1006.4496,0,1351.56423,0,0,0,0,799.9984,730.6437,0,0,1466.14771,1083.33472,1429.68933,1437.50184,0,0,0,0,5063.81247,5995.32984,0,0,0,0,888.7079,856.4499,843.5467,0,0,0,0,0,0,0,0,1481.77273,1549.48115,1312.50168,1486.98107,1145.8348,0,0,0,0,0,0,0,0,0,0,0,1016.127,861.2886
8/5/2007,0,1803.14064,5256.95373,5825.6352,5979.4812,7476.9156,7046.1468,8871.786,6871.788,6502.5576,5097.4308,7035.8904,379.4868,353.8458,0,2173.82112,1451.30832,1639.78992,1517.27688,1570.68,1765.44432,10133.3232,0,0,0,0,0,1576.96272,5348.34446,4867.54975,0,0,0,0,0,0,1683.76896,1275.39216,1724.60664,1686.91032,0,0,801.33133,4219.86762,7723.0692,8635.8888,1178.66372,717.33154,631.99842,673.33165,0,0,0,5241.05969,4875.49677,0,0,0,0,0,0,1705.75848,1790.5752,1489.00464,1803.14064,1338.21936,5550.99347,4831.78816,5344.37095,6409.27163,4649.0067,415.3842,0,0,0,0,0,0,0
8/12/2007,0,999.9976,1753.73606,2680,3100,3655,3990,4225,3280,3460,2260,3250,0,0,0,1201.78283,823.21231,1010.71186,889.28358,917.85494,1078.56884,5155,0,0,0,0,0,857.1408,1853.05548,1587.75018,493.47757,0,0,0,0,0,928.5692,748.21249,1017.8547,937.49775,0,0,568.268958,1450.33564,3860,4095,798.07654,509.61514,500.961298,448.076708,0,0,0,1817.68144,1779.58632,0,0,0,0,0,697.82511,933.92633,987.49763,864.28364,1010.71186,816.06947,2093.87106,1653.0561,1627.20584,2152.37428,1572.78424,0,0,0,0,0,0,0,0
8/19/2007,0,2307.37044,2062.8991,3340.43247,3651.30182,4092.17108,4657.38808,4696.95327,3832.17126,3696.51918,2566.08518,3555.21493,0,0,0,2791.58139,1966.31751,2454.73899,2256.84408,2109.47553,2387.37051,6172.16964,0,0,0,0,0,2033.68599,2264.5116,1866.1253,0,0,0,0,0,0,2185.26507,1802.10684,2345.26521,2181.05454,0,0,0,1661.287,4284.34486,4600.86638,0,0,0,0,0,0,0,2164.5118,2091.9313,0,0,0,0,0,0,2193.68613,2235.79143,2033.68599,2328.42309,1911.58062,2451.608,1890.3188,1777.4158,2467.737,2151.6086,0,0,0,0,0,0,0,0
8/26/2007,0,1585.29602,940.145976,4637.82927,5341.44774,5530.59249,5545.72407,6733.5531,5091.77667,5197.69773,3828.28974,4675.65822,0,0,0,1900.00228,1388.23696,1808.8257,1673.53142,1470.59,1588.2372,9025.98747,0,0,0,0,0,1455.8841,1014.59853,864.233568,0,0,0,0,0,0,1508.82534,1247.06032,1605.88428,1491.17826,0,0,0,792.700722,5666.77671,6135.85569,0,0,0,0,0,0,0,965.693421,1021.8978,0,0,0,0,0,0,1514.7077,1494.11944,1488.23708,1573.5313,1305.88392,1101.459843,862.043787,831.386853,1095.620427,1024.087581,0,0,0,0,0,0,0,0
9/2/2007,0,833.46849,1006.870521,5863.36562,8260.39503,6807.91996,6602.96949,7298.01891,5854.45473,6406.92991,4972.27662,5310.89044,466.1281,543.5473,0,1043.82765,747.41247,952.99074,980.08245,809.56404,806.37678,12493.06778,0,0,0,0,0,787.25322,1131.298038,912.977364,0,0,0,0,0,0,800.00226,698.00994,870.12198,785.65959,0,0,0,853.435362,6736.63284,7155.44467,0,0,0,0,0,0,0,1012.977393,1146.565218,0,0,0,0,0,0,822.31308,803.18952,841.43664,882.87102,731.47617,1097.710242,979.389597,947.328519,1125.191166,1284.733197,495.1603,0,0,0,0,0,0,0
9/9/2007,0,676.598,0,5740.12864,8651.31136,6093.74688,7343.74624,7080.58848,5748.35232,5953.94432,4531.24768,5057.5632,0,0,0,944.684,615.3212,818.3006,861.705,712.3428,768.5132,13898.0192,0,0,0,0,0,663.832,0,0,0,0,0,0,0,0,644.683,570.6402,751.9174,619.151,0,0,973.98598,0,6398.02304,6208.8784,1147.97012,842.27836,993.49822,743.09114,0,0,0,0,0,0,0,0,0,0,0,667.6618,631.917,714.896,677.8746,588.5126,0,0,0,0,0,0,0,0,0,0,0,0,0
9/16/2007,804.41273,2615.1822,905.442032,5879.16639,8814.8144,6170.37008,7862.49963,7217.12929,5682.40714,6170.37008,4840.27755,5257.40716,1068.57036,1122.85602,0,4061.77848,2332.4598,3171.20292,3279.57984,2836.64808,3430.36512,12820.83273,0,876.47164,0,0,0,2389.00428,1112.24472,814.965856,387.1791,0,0,0,0,0,2370.15612,2158.11432,3194.76312,2365.44408,0,0,0,825.850208,6981.01819,5784.72195,0,0,0,0,0,0,0,986.3944,1153.06104,1007.35415,719.11851,0,0,0,393.58935,2464.39692,2280.62736,2714.13504,2544.5016,2186.38656,1215.646064,1176.87056,1072.108672,989.79576,1153.741312,942.8562,0,0,0,905.88344,980.88353,0,0
9/23/2007,0,2285.77383,1908.83762,3439.9014,5127.4002,3487.49752,4517.30448,4443.74684,3444.22832,3777.40116,3154.32468,3011.53632,0,0,0,3460.66911,2044.76967,2492.88678,2523.0123,2425.10436,2944.76958,7433.64856,0,0,0,0,0,2074.89519,2228.56452,1674.82474,0,0,0,0,0,0,1928.03328,2059.83243,2812.97043,1894.14207,0,0,0,1676.18528,4097.59324,3253.84384,0,0,0,0,0,0,0,2436.72714,2599.99194,0,0,0,0,0,0,1958.1588,1864.01655,2184.1002,2037.23829,2082.42657,2761.8962,2180.94562,2331.96556,2013.5992,2172.78238,0,0,0,0,0,0,0,0
9/30/2007,2934.83014,2514.4938,725.569457,4847.0564,6435.2909,5282.3503,6958.82005,6599.9967,4823.527,5711.76185,5105.8798,3905.8804,0,0,570.244045,3618.6696,2063.88,2304.666,2352.8232,2270.268,2834.3952,9476.46585,0,2764.0437,1262.58112,1236.73086,0,2057.0004,941.265611,614.177077,0,734.146525,927.88828,772.78672,0,0,1799.0154,2524.8132,2428.4988,1750.8582,0,0,0,648.10112,5947.05585,4817.64465,0,0,0,0,903.39856,1107.47956,836.7321,972.658009,940.252953,2997.75146,4197.75092,747.805065,857.073385,664.878215,0,1984.7646,1716.4602,2091.3984,2029.482,2249.6292,1044.050398,860.252971,932.151689,762.025145,996.455472,0,593.658685,645.85382,769.268485,4768.53718,2867.41444,1297.95516,832.65048
10/7/2007,0,1662.5915,3367.43984,3608.7876,4769.226,4369.2264,5331.8628,5630.7636,3934.062,5054.94,3665.9304,3173.6232,1886.58418,1826.82812,1139.316433,2321.76013,1255.74558,1410.26879,1406.35681,1506.1123,1676.28343,7318.674,0,0,0,0,0,1288.99741,4444.18338,2937.20754,0,1574.359242,0,0,0,0,1232.2737,1572.61596,1562.83601,1056.2346,0,0,0,3313.9515,4483.512,3898.8972,0,0,0,0,0,0,0,4779.0669,4344.18344,0,0,1436.752381,1529.060089,1163.248061,0,1155.99009,1019.07079,1281.17345,1353.54508,1488.50839,4993.02026,4465.1136,4681.39254,4013.95108,4897.67148,1796.95009,1201.709606,1165.812164,1509.401966,0,0,0,0
10/14/2007,769.79413,3070.97112,2411.1087,3075.17705,4142.00215,3640.80915,4843.67235,5226.727,3519.09085,4149.16205,2889.01965,2710.02215,496.87659,529.16836,1030.41788,4141.94004,2361.29292,2464.51884,2545.16409,2880.64833,2832.26118,6762.52555,0,865.62777,445.631166,500.485547,0,2412.90588,3322.2189,2123.8074,700.00028,1486.69148,434.466115,308.252495,0,0,2429.03493,2741.9385,2825.80956,1980.64734,0,0,0,2258.7279,3809.0668,3225.53495,0,0,0,0,423.786501,457.281654,325.728227,3711.1074,3076.1874,703.12725,1062.5034,1406.083144,1315.58888,1014.448304,481.57914,2322.5832,1787.09874,2370.97035,2261.29281,3387.1005,3950.7897,3468.2505,3357.1395,2952.378,3368.2506,507.29329,1111.026216,1074.524328,1489.733304,1268.75406,762.50244,558.737987,396.602029
10/21/2007,0,3191.2322,2625.8012,4721.0905,5600.991,4913.15,5426.7975,6677.4175,4779.155,4582.629,4399.5025,3675.9295,248.5151,317.8221,0,3817.5488,2338.24864,2564.9156,2555.96822,3071.9338,3185.26728,8003.968,0,0,832.598865,961.233187,0,2803.5124,3614.5089,2495.1563,367.073112,0,816.739839,585.902905,0,0,2785.61764,2475.4418,2839.30192,2016.14296,0,0,0,2493.5434,4770.222,4408.4355,0,0,0,0,829.955694,814.096668,684.581289,3764.5086,3485.4769,0,0,0,0,0,231.70728,2353.16094,1789.476,2448.59966,2162.2835,3525.26772,4472.5717,3362.8965,3430.6383,3279.0257,3824.1859,255.94085,0,0,0,0,0,981.497498,889.86757
10/28/2007,0,6202.35852,4791.18832,4244.79621,5084.79546,4263.46286,3990.92977,6118.92787,4659.19584,3763.19664,3822.92992,3191.99715,617.51228,743.58284,561.716166,6819.55896,4300.167,4204.04562,4932.5445,5317.03002,6070.824,6869.3272,0,0,1016.113424,1127.013863,0,5549.74494,6425.95,4503.30576,0,604.950489,971.563675,719.431053,0,0,5084.3151,4290.04896,5655.98436,4143.33738,0,0,534.24696,4282.25308,4416.52939,4035.72973,655.479924,710.959416,777.39782,686.301864,892.890714,944.075532,900.47365,7127.66374,6156.0601,0,0,559.405935,548.514846,478.877883,0,4588.53114,3146.71044,4441.81956,4092.74718,6065.76498,7189.35286,5652.26562,5492.90206,6284.5791,6988.86322,612.843,543.564351,540.924087,733.333326,0,0,1124.170262,1036.966498
11/4/2007,4559.99544,3226.36532,6940.03002,8368.71182,9217.8735,7117.31566,6670.38846,8955.30377,7854.74554,7167.59497,5770.94747,5061.45054,1325.5806,1530.23164,2428.37595,3599.49932,2129.35136,2067.16236,2636.8136,2487.56,3057.21124,9810.05204,0,3503.32983,496.875,483.984375,0,3191.53948,9806.9532,6238.51074,717.0758,2433.78135,442.1875,371.09375,0,0,3144.27584,2460.19684,2942.78348,2082.08772,0,0,193.62618,6632.22054,7525.13673,6564.24325,239.5602,235.82394,270.10962,252.08766,382.8125,402.734375,426.171875,10186.34628,10075.3917,2779.99722,4109.99589,2818.9161,2490.53805,2241.88965,518.4688,2651.73896,2169.15232,2532.33608,2542.28632,3044.77344,12999.58176,9073.2213,9245.02194,9631.57338,9764.00304,1269.76668,2425.67325,2352.70035,3093.24015,5289.99471,3866.6628,532.421875,480.078125
11/11/2007,2740.18856,4063.812,6685.65929,5413.52994,5869.88285,4932.79176,4382.38138,5779.30899,5093.03782,5106.97226,3264.14257,3420.90502,1672.64229,2269.81238,0,3923.487,2607.2385,2146.9725,3263.9595,2991.729,3440.769,6155.53887,628.41256,2173.83308,1855.71243,1771.4268,550.696645,4215.363,8187.76613,6518.75853,257.439624,0,1509.99849,1825.71246,657.660485,754.596465,4254.654,3140.4735,4176.072,2800.887,386.07261,744.568605,0,6541.22594,5221.93139,4539.14383,0,0,0,0,1419.99858,1649.99835,1677.14118,11512.94281,10511.53825,1783.17864,2497.19776,0,0,0,186.505319,3505.3185,2842.9845,3311.67,3564.255,3625.998,10588.56937,8303.31281,9115.3492,9121.76846,8630.69507,1505.66108,0,0,0,2900.93632,2261.6836,1938.56949,1771.4268
11/18/2007,2608.62382,4907.94469,14605.72008,4843.75,5953.125,4653.125,3846.875,5043.75,4771.875,4481.25,2646.875,3075,6404.60458,8289.4728,1180.405972,4830.57476,3145.25585,2613.75807,3908.86342,3542.19723,3851.67695,5703.125,202.754752,2048.27832,1628.25405,1785.87499,198.34704,5099.68756,15928.8416,13745.0488,0,1361.48714,1663.94181,1876.58138,214.324996,230.02747,5412.53119,3942.50252,5129.96275,3508.55813,147.38287,244.903498,552.218007,14470.83876,4200,4487.5,750.605199,713.71002,601.209966,735.484224,1476.58107,1834.94566,1922.67807,21401.16944,20418.46268,1763.79522,2353.4511,1454.730428,1332.433072,1304.730356,0,4537.91459,4023.23636,4356.26345,4450.45293,4490.81985,19210.95372,14759.87016,15350.7788,20110.16252,15158.0912,5210.52576,1347.297944,1310.135764,1558.784532,2815.52062,2210.34748,2049.07222,1818.58877
11/25/2007,8127.99492,5412.92476,13171.72437,4468.0776,5210.09763,4297.86512,4093.07823,4808.50256,3821.80209,4034.56769,3422.86659,2821.80377,7419.7776,8491.7568,0,5185.46108,3365.75164,3227.14096,3913.08612,3639.41888,5480.45304,5010.62988,676.643634,7269.32879,4155.13978,4194.68357,686.620953,5857.18976,12748.475,11534.82018,632.294352,0,3704.94894,4365.02605,712.924794,799.999578,5604.84724,4272.05224,5661.71316,4158.3204,614.965662,896.144652,688.961411,11524.6214,3499.99412,3904.24876,900.000486,789.610816,853.896565,906.493996,3200.00516,3972.62998,4197.7254,17516.40465,16756.59554,5983.99626,7370.66206,0,0,0,509.9148,5181.90696,4776.73728,4673.6678,4588.36892,4957.9974,18663.7674,13125.82986,14059.01823,15803.00961,12544.4994,5748.7512,0,0,0,7098.66223,7781.32847,4541.45219,3711.0326
12/2/2007,9833.86872,4490.95388,19494.18963,8702.35428,9003.13864,8121.17772,6550.9814,9742.35444,7137.256,7397.25604,5755.68716,5745.49108,2659.99962,2637.89436,3490.9647,4626.9538,2773.21576,2787.99836,2894.43308,2921.04176,4035.6498,8763.53076,376.4124,7705.6434,2334.94116,2671.08594,391.6458,4833.9102,17718.81345,15237.4806,1273.296,4446.00582,2298.79656,2396.38698,386.2404,459.9504,4473.21476,3592.1718,4567.8234,3479.82404,364.1274,472.2354,1594.78332,17068.77414,6443.92256,7845.88356,1877.98134,1543.88598,1868.84592,1884.50664,1884.94089,2551.80876,2481.32679,24400.93797,21765.83238,6949.19196,8512.90128,3888.8985,3594.06573,4370.03664,913.0464,4505.73648,4094.7802,4159.82364,4100.69324,4124.3454,24554.71071,19480.21029,17446.21632,24170.27886,19920.5595,2129.47338,3612.15363,3785.79747,4256.08287,8309.67552,8038.70784,2669.27871,2233.73628
12/9/2007,4266.1654,1357.00801,18325,12364.98084,13607.43078,12848.56914,10080.9561,15348.34866,12112.02696,12796.4904,8198.68164,8287.95948,7676,7429,1203.115343,1385.41711,858.90179,883.52301,1011.36396,931.81848,1140.15188,12097.14732,972.28266,3465.17108,5443.9038,7102.4408,980.36577,1597.53839,15781.25,14312.5,1978.72008,1496.573306,6356.09915,6590.24555,1024.24551,1066.97052,1605.11415,1240.5307,1434.65955,1124.05339,937.64076,1083.13674,2034.42094,14743.75,11375.48478,11487.08208,2340.97752,1934.4212,2336.0595,2357.37092,5400.00135,6858.5383,6331.7089,20956.25,18506.25,3400.49452,3659.20076,1381.308501,1232.398834,1500.311624,1710.10351,1478.22017,1283.14435,1230.11403,1338.06861,1215.90948,21131.25,16325,13937.5,20806.25,16937.5,5529,1269.782014,1305.919088,1586.915991,3641.78784,3654.22564,7995.12395,6434.14795
12/16/2007,9783.57348,2749.03968,25503.36124,10486.8045,11016.8235,11262.90375,8997.7035,13591.2015,10663.4775,13755.255,6669.40575,7521.222,7939.70034,9161.1927,4692.7188,2976.74628,2007.9582,1923.08574,2212.89414,2303.97678,2649.6768,11433.267,849.89232,7634.32164,10096.2433,11173.708,946.0866,3606.04452,22168.78132,20104.51756,2449.69724,5598.3312,11341.31362,10255.8677,946.0866,898.518,3359.70738,2498.56242,2896.01394,2510.98278,924.945,952.42908,3687.26724,20492.66972,10385.8485,9653.9175,4094.21396,3571.78236,4421.42112,3742.26004,11277.46386,12291.0788,9960.56256,27320.61908,25468.07468,8932.82796,9296.63361,5184.4023,5054.049,5511.429,2183.56521,3214.80318,2722.1289,2742.8295,3005.72712,2655.88698,27929.31224,11388.73724,24859.38152,29393.70448,24100.72048,5200.59626,4935.1302,4749.8913,5630.3478,9307.82763,7998.12729,11500.93802,11069.95214
12/23/2007,11452.35348,8032.39668,26191.02698,20047.26555,18695.54115,16777.2852,17473.0257,23774.4468,16330.02345,23824.14255,11191.4829,12155.58045,13228.5582,17414.2683,13383.90267,9046.38735,6574.37088,6256.25616,8032.39668,5447.71458,9921.20283,17274.2427,2181.67184,8766.51822,10628.5732,8895.91985,2279.63526,11034.60435,23111.34237,23047.37266,2379.91194,13650.6393,9648.9812,8400.0014,2311.40718,2224.0344,10345.35579,7740.79152,9483.79509,8337.25662,2345.82676,2353.76974,5485.19286,22736.66264,19192.49865,15475.25655,5977.9716,5553.85875,7327.05438,5715.42555,9575.5118,9618.36895,7763.2666,28969.1401,26556.56818,10635.1866,10887.54696,12086.83043,11877.62523,12646.45434,2068.8507,10126.65192,8781.29175,8966.85867,9868.18371,8999.99562,31134.97171,10911.40482,37075.01621,31509.65144,29554.00602,8485.7058,12311.72602,10946.66209,14137.04139,11854.92834,8598.27798,9642.85875,8657.1443
12/30/2007,15038.1099,8083.2325,39654.5196,28780.687,27919.151,22951.8575,33922.98,33492.212,26963.3845,39496.041,20703.787,18496.101,13533.1898,17202.1315,10219.72755,9623.502,6733.9055,6765.72925,8376.011,5422.767,9693.51425,28699.918,2790.40984,10885.6323,21240.219,14916.957,3221.59126,10533.66125,40493.214,35434.8384,2731.29246,11167.47882,16540.2105,15203.4135,2993.73116,3239.11896,10139.04675,7504.04025,9629.86675,7911.38425,3158.49154,3116.42506,6392.18412,35172.7464,43238.338,21498.0155,6560.6328,5900.13666,9956.20356,7531.42914,25155.1245,19362.3375,13909.0545,42838.9374,40978.0842,14409.3897,14102.3403,10535.64464,10208.30886,9386.16318,2135.79054,9381.6415,8847.0025,9006.12125,10820.075,9979.928,63059.3352,42852.042,65850.615,47268.2922,55838.7006,8099.6014,9184.43299,8944.6405,9972.3226,19285.6266,11872.5768,17526.894,15617.184
1/6/2008,34874.6238,13317.6316,60371.5434,34391.239,45326.553,27807.4035,36736.8315,44178.0215,34617.71,43239.7845,25542.6935,24442.6915,17716.6608,16745.2512,13136.49879,17519.8984,11404.6594,11237.405,13139.9238,13119.017,16903.1478,38079.481,5670.77392,24128.2032,36049.9447,30798.1741,6810.664,17028.5886,74378.9988,63770.2668,7977.81688,13846.7179,33831.1734,31612.4021,6179.78144,7670.9584,17561.712,13150.3772,16798.6138,13683.5006,6810.664,7054.41408,14965.557,58426.6092,61778.0535,26286.8125,15169.236,13869.57,21376.596,16992.648,54634.6988,36009.2333,28274.0673,69939.048,64831.14,30701.9673,29969.9223,13923.36025,15052.55754,12804.38194,5881.45624,14927.4552,13484.886,15084.2562,20781.3592,18084.382,113709.8904,63711.3294,114122.4522,73711.0416,90999.3456,10392.5408,12962.77613,12763.50602,13780.29453,39310.8165,24552.7893,34340.0659,29780.3891
